Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
5066,-62.197,-10.3249,0.7027,0.7,1.515,4.0175,15.4825,14.3675,14.9625,14.4675
5067,-61.5743,-10.2061,0.7027,0.7,2.595,4.0425,15.4825,14.3675,14.9625,14.4725
5068,-60.2684,-10.2678,0.7028,0.7,3.15375,3.9725,15.4825,14.3625,14.9625,14.4725
5069,-57.4484,-10.4257,0.7025,0.7,2.655,3.9275,15.4825,14.3625,14.9625,14.47
5070,-55.922,-10.6065,0.7025,0.7,2.61,3.9075,15.48,14.355,14.9625,14.465
5071,-55.8005,-10.7226,0.7024,0.7,2.05125,4.025,15.48,14.355,14.9625,14.46
5072,-55.0473,-11.0197,0.7022,0.7,1.965,4.035,15.48,14.3525,14.9625,14.4575
5073,-55.5494,-11.3274,0.7021,0.7,1.41375,4.0475,15.48,14.35,14.9625,14.4525
5074,-56.2994,-11.8462,0.7019,0.7,0.91875,3.98,15.48,14.35,14.9625,14.4525
5075,-57.9813,-11.9858,0.7017,0.7,0.40875,4.02,15.48,14.3525,14.9625,14.4525
5076,-59.113,-12.1042,0.7017,0.7,0.32625,4.045,15.48,14.3475,14.9625,14.455
5077,-60.4366,-12.0617,0.7017,0.7,0.36,3.965,15.48,14.35,14.9625,14.4525
5078,-60.7079,-12.2118,0.7017,0.7,0.2475,4.0875,15.48,14.35,14.9625,14.4525
5079,-60.6605,-12.1887,0.7018,0.7,0.16125,3.9925,15.48,14.3475,14.9625,14.455
5080,-61.7099,-12.2548,0.7018,0.7,0.13875,3.955,15.48,14.35,14.96,14.455
5081,-62.3731,-12.2467,0.7021,0.7,0.09,3.955,15.48,14.3525,14.96,14.4525
5082,-62.4958,-12.2316,0.7021,0.7,0.03375,4.0,15.4775,14.345,14.96,14.45
5083,-62.8852,-12.2592,0.7021,0.7,0.1125,3.975,15.4775,14.3425,14.96,14.45
5084,-63.2403,-12.1945,0.7021,0.7,0.03,3.99,15.4775,14.3475,14.96,14.4525
5085,-64.054,-12.1425,0.7021,0.7,0.06,4.0175,15.4775,14.345,14.96,14.45
5086,-64.2257,-12.0581,0.7022,0.7,0.06375,4.0225,15.4775,14.3475,14.96,14.4475
5087,-64.6387,-11.9793,0.7022,0.7,0.1575,3.9625,15.4775,14.3425,14.96,14.4425
5088,-64.832,-11.8458,0.7024,0.7,0.09,3.9475,15.4775,14.3375,14.96,14.44
5089,-65.2553,-11.6144,0.7024,0.7,0.15375,4.065,15.4775,14.33,14.96,14.4375
5090,-65.6158,-11.5897,0.7025,0.7,0.21375,3.925,15.4775,14.3225,14.96,14.4375
5091,-65.7454,-11.3958,0.7025,0.7,0.13875,3.9825,15.4775,14.3175,14.96,14.4375
5092,-65.6459,-11.3096,0.7024,0.7,0.27375,3.99,15.4775,14.32,14.96,14.44
5093,-65.2071,-11.1307,0.7024,0.7,0.3825,4.005,15.4775,14.3175,14.96,14.44
5094,-65.2684,-11.0816,0.7024,0.7,0.49125,3.9975,15.4775,14.32,14.96,14.435
5095,-64.9763,-10.8087,0.7024,0.7,0.48,3.955,15.475,14.3175,14.96,14.4375
5096,-64.003,-10.6982,0.7023,0.7,0.3825,3.9175,15.475,14.3175,14.96,14.4375
5097,-63.089,-10.5839,0.7023,0.7,0.64125,3.95,15.475,14.3175,14.96,14.435
5098,-62.8701,-10.427,0.7023,0.7,0.54,4.07,15.475,14.3225,14.96,14.4325
5099,-61.636,-10.2374,0.7022,0.7,1.7775,3.9825,15.475,14.315,14.96,14.43
5100,-61.5422,-10.2159,0.7022,0.7,2.33625,4.0075,15.475,14.3125,14.96,14.4275
5101,-61.1158,-10.0894,0.7021,0.7,3.28125,3.9875,15.475,14.31,14.96,14.425
5102,-60.3735,-10.1143,0.7019,0.7,3.3225,3.94,15.475,14.305,14.96,14.4275
5103,-56.0566,-10.5111,0.7017,0.7,2.985,4.045,15.475,14.3075,14.96,14.435
5104,-56.1765,-10.4941,0.7017,0.7,3.18375,4.155,15.475,14.3075,14.96,14.4375
5105,-54.8372,-10.9811,0.7013,0.7,1.875,3.9575,15.475,14.3,14.96,14.435
5106,-53.9322,-11.2083,0.7011,0.7,1.6125,4.0275,15.475,14.3,14.96,14.43
5107,-55.7737,-11.6488,0.7009,0.7,0.88875,4.0225,15.475,14.2975,14.96,14.43
5108,-56.8977,-11.5594,0.701,0.7,1.005,4.03,15.475,14.2975,14.96,14.4275
5109,-58.1379,-11.6943,0.7011,0.7,0.81,3.9975,15.475,14.295,14.9575,14.43
5110,-58.5021,-12.0074,0.7011,0.7,0.5025,3.8925,15.475,14.2975,14.9575,14.4225
5111,-58.7362,-12.0167,0.701,0.7,0.5025,3.995,15.475,14.295,14.9575,14.425
5112,-60.4158,-12.1004,0.7011,0.7,0.3225,3.9375,15.475,14.2975,14.9575,14.425
5113,-60.542,-12.2409,0.7012,0.7,0.27,3.9625,15.4725,14.305,14.9575,14.43
5114,-61.1711,-12.2326,0.7012,0.7,0.195,4.0175,15.4725,14.3075,14.9575,14.43
5115,-61.2281,-12.2423,0.7013,0.7,0.1275,3.975,15.4725,14.3025,14.9575,14.43
5116,-61.5085,-12.2152,0.7015,0.7,0.06375,3.9175,15.4725,14.3025,14.9575,14.43
5117,-62.4393,-12.254,0.7017,0.7,0.07125,3.9675,15.4725,14.3025,14.9575,14.4325
5118,-62.4363,-12.263,0.7017,0.7,0.0525,3.9925,15.4725,14.305,14.9575,14.4325
5119,-63.2116,-12.2316,0.7018,0.7,0.10875,3.9875,15.4725,14.3025,14.9575,14.435
5120,-63.1224,-12.1471,0.7019,0.7,0.0975,3.955,15.4725,14.2925,14.9575,14.4325
5121,-63.8725,-12.149,0.702,0.7,0.07875,3.9725,15.4725,14.295,14.9575,14.44
5122,-64.2263,-12.0541,0.7021,0.7,0.1575,4.03,15.4725,14.295,14.9575,14.4375
5123,-64.6766,-12.0489,0.7021,0.7,0.18375,4.0,15.4725,14.2925,14.9575,14.44
5124,-64.689,-11.9086,0.7022,0.7,0.1125,3.9375,15.4725,14.295,14.9575,14.4375
5125,-65.2041,-11.7876,0.7022,0.7,0.165,3.9225,15.4725,14.295,14.9575,14.4325
5126,-64.9566,-11.7573,0.7022,0.7,0.07875,4.0275,15.4725,14.2875,14.9575,14.43
5127,-65.3826,-11.5938,0.7023,0.7,0.165,3.9875,15.47,14.2825,14.9575,14.425
5128,-65.1125,-11.3834,0.7022,0.7,0.285,3.9525,15.47,14.28,14.9575,14.425
5129,-65.4361,-11.2327,0.7022,0.7,0.3075,4.0425,15.47,14.2775,14.9575,14.42
5130,-64.527,-10.9644,0.7022,0.7,0.375,4.1125,15.47,14.28,14.9575,14.4225
5131,-63.6835,-10.7809,0.7024,0.7,0.765,3.99,15.47,14.275,14.9575,14.4175
5132,-63.7316,-10.5705,0.7023,0.7,0.39,3.98,15.47,14.2725,14.9575,14.415
5133,-62.5808,-10.3571,0.7021,0.7,0.77625,3.9825,15.47,14.27,14.9575,14.405
5134,-61.7561,-10.1685,0.7021,0.7,2.5875,3.9925,15.47,14.2725,14.9575,14.4075
5135,-61.5292,-10.0981,0.7019,0.7,2.9325,4.005,15.47,14.275,14.9575,14.4075
5136,-60.1341,-10.1428,0.7019,0.7,3.21,4.055,15.47,14.285,14.9575,14.4075
5137,-57.0845,-10.2609,0.7016,0.7,3.42375,4.0175,15.47,14.2875,14.9575,14.4075
5138,-53.917,-10.6478,0.7012,0.7,2.56125,3.975,15.47,14.2875,14.9575,14.41
5139,-54.3481,-10.8572,0.701,0.7,2.03625,3.905,15.47,14.29,14.9575,14.4
5140,-53.9019,-11.2149,0.7007,0.7,1.93125,4.0275,15.47,14.2875,14.955,14.4
5141,-55.9212,-11.4815,0.7005,0.7,1.39875,3.9,15.47,14.2875,14.955,14.4025
5142,-57.335,-11.6547,0.7004,0.7,1.02375,3.9825,15.47,14.2825,14.955,14.395
5143,-57.5172,-11.8078,0.7003,0.7,0.615,3.96,15.47,14.285,14.955,14.395
5144,-58.6198,-12.089,0.7001,0.7,0.58875,3.9775,15.47,14.2875,14.955,14.3925
5145,-59.3535,-12.1202,0.7001,0.7,0.48375,3.97,15.47,14.2875,14.955,14.3875
5146,-60.2912,-12.1994,0.6999,0.7,0.19125,4.0375,15.47,14.2925,14.955,14.3875
5147,-59.1299,-12.193,0.6998,0.7,0.25875,4.055,15.47,14.2875,14.955,14.385
5148,-58.4223,-12.1316,0.6997,0.7,0.24375,4.0575,15.47,14.2975,14.955,14.3875
5149,-60.3562,-12.1524,0.6998,0.7,0.2625,3.985,15.47,14.3025,14.955,14.39
5150,-60.9565,-12.1824,0.7,0.7,0.1575,3.96,15.47,14.3,14.955,14.3925
5151,-62.1541,-12.3209,0.7,0.7,0.04875,3.9925,15.47,14.2975,14.955,14.395
5152,-62.5588,-12.3046,0.7,0.7,0.0975,4.0,15.47,14.3025,14.955,14.395
5153,-63.07,-12.2517,0.7,0.7,0.135,4.025,15.4675,14.3,14.955,14.3975
5154,-62.9775,-12.2633,0.7001,0.7,0.1125,3.9875,15.4675,14.305,14.955,14.3975
5155,-63.1383,-12.2225,0.7,0.7,0.09375,4.0175,15.4675,14.3025,14.955,14.395
5156,-63.8694,-12.0619,0.7001,0.7,0.10875,4.015,15.4675,14.305,14.955,14.3875
5157,-64.0903,-12.1291,0.7002,0.7,0.0825,4.03,15.4675,14.305,14.955,14.3875
5158,-64.0687,-12.0819,0.7003,0.7,0.10875,3.985,15.4675,14.3025,14.955,14.3825
5159,-64.81,-12.0,0.7003,0.7,0.11625,4.0325,15.4675,14.3025,14.955,14.3825
5160,-65.1049,-11.9045,0.7004,0.7,0.07125,3.9425,15.4675,14.3,14.955,14.385
5161,-65.1314,-11.7852,0.7005,0.7,0.12375,4.0475,15.4675,14.2975,14.955,14.3875
5162,-65.5338,-11.7268,0.7004,0.7,0.135,4.0125,15.4675,14.3025,14.955,14.3925
5163,-65.2905,-11.5791,0.7005,0.7,0.165,3.995,15.4675,14.3,14.955,14.3975
5164,-65.2578,-11.5835,0.7005,0.7,0.2325,4.085,15.4675,14.3,14.955,14.3975
5165,-64.9236,-11.5517,0.7006,0.7,0.1575,3.92,15.4675,14.3025,14.955,14.395
5166,-64.8976,-11.4997,0.7007,0.7,0.28875,4.045,15.4675,14.305,14.955,14.3925
5167,-65.2606,-11.3882,0.7006,0.7,0.22875,4.005,15.4675,14.31,14.955,14.3975
5168,-65.5081,-11.2175,0.7006,0.7,0.2625,3.87,15.4675,14.31,14.955,14.4
5169,-64.8421,-11.0888,0.7006,0.7,0.3975,3.9425,15.4675,14.31,14.955,14.3875
5170,-65.183,-11.0313,0.7007,0.7,0.31875,3.9975,15.4675,14.31,14.955,14.385
5171,-64.8399,-10.8822,0.7007,0.7,0.5175,3.9725,15.4675,14.31,14.955,14.385
5172,-64.0473,-10.684,0.7006,0.7,0.45,4.0275,15.4675,14.31,14.955,14.3875
5173,-63.0544,-10.644,0.7007,0.7,0.50625,4.0225,15.4675,14.3075,14.955,14.3875
5174,-63.5085,-10.5223,0.7007,0.7,0.57375,3.9625,15.4675,14.305,14.955,14.3825
5175,-62.6961,-10.482,0.7008,0.7,0.90375,4.0225,15.4675,14.305,14.955,14.3775
5176,-61.9304,-10.3894,0.7008,0.7,1.47,3.995,15.4675,14.3025,14.955,14.375
5177,-61.3995,-10.3194,0.7009,0.7,2.0475,4.14,15.4675,14.3075,14.955,14.375
5178,-60.8996,-10.2382,0.701,0.7,2.95875,4.015,15.4675,14.31,14.955,14.375
5179,-58.5561,-10.2022,0.701,0.7,3.435,3.9575,15.4675,14.3075,14.955,14.375
5180,-57.8249,-10.4,0.7007,0.7,2.88,4.0275,15.4675,14.3075,14.955,14.3775
5181,-54.9963,-10.5288,0.7007,0.7,2.8575,4.0975,15.4675,14.2975,14.955,14.3775
5182,-56.7038,-10.5195,0.7008,0.7,2.74875,4.04,15.4675,14.305,14.955,14.385
5183,-54.64,-10.7695,0.7006,0.7,1.96125,4.0125,15.4675,14.2975,14.955,14.3825
5184,-55.057,-11.3722,0.7003,0.7,1.39875,3.975,15.4675,14.3025,14.955,14.3875
5185,-55.5748,-11.4043,0.7004,0.7,1.27125,3.93,15.4675,14.305,14.955,14.39
5186,-55.9645,-11.7125,0.7002,0.7,0.8775,3.9625,15.4675,14.2975,14.955,14.3875
5187,-57.7316,-11.8608,0.7,0.7,0.58875,4.0575,15.4675,14.2975,14.955,14.385
5188,-58.0777,-12.0153,0.6999,0.7,0.65625,4.005,15.4675,14.2975,14.955,14.3825
5189,-59.171,-12.0959,0.6999,0.7,0.435,3.935,15.4675,14.2975,14.955,14.385
5190,-59.3991,-12.1719,0.6999,0.7,0.135,3.9975,15.4675,14.305,14.955,14.39
5191,-60.002,-12.1832,0.6999,0.7,0.25875,4.015,15.4675,14.3075,14.955,14.39
5192,-61.3561,-12.2577,0.7,0.7,0.0675,4.0825,15.4675,14.3125,14.955,14.39
5193,-61.4864,-12.2103,0.7001,0.7,0.225,4.01,15.4675,14.3075,14.955,14.3925
5194,-62.0723,-12.2198,0.7001,0.7,0.2775,3.9425,15.4675,14.305,14.955,14.3875
5195,-62.3293,-12.2274,0.7002,0.7,0.0975,3.8925,15.4675,14.3025,14.955,14.3875
5196,-62.8046,-12.249,0.7002,0.7,0.135,3.9575,15.4675,14.3025,14.955,14.39
5197,-63.5452,-12.1808,0.7004,0.7,0.1725,3.9975,15.4675,14.3,14.955,14.395
5198,-63.7259,-12.149,0.7005,0.7,0.05625,3.9675,15.4675,14.3075,14.955,14.4
5199,-63.8445,-12.1032,0.7006,0.7,0.0825,3.955,15.4675,14.305,14.955,14.3925
5200,-64.4842,-12.0767,0.7006,0.7,0.08625,4.005,15.4675,14.3025,14.955,14.3925
5201,-64.6242,-11.9662,0.7007,0.7,0.105,4.005,15.4675,14.3,14.955,14.39
5202,-64.7001,-11.8347,0.7008,0.7,0.15,3.89,15.4675,14.305,14.955,14.3925
5203,-65.2429,-11.8058,0.7009,0.7,0.12375,4.0175,15.4675,14.3025,14.955,14.3825
5204,-64.5373,-11.678,0.7009,0.7,0.12375,3.935,15.4675,14.3025,14.955,14.3775
5205,-65.1519,-11.6305,0.701,0.7,0.225,4.01,15.4675,14.3,14.955,14.3825
5206,-65.3031,-11.4302,0.7012,0.7,0.315,4.04,15.4675,14.3,14.955,14.3875
5207,-64.6939,-11.414,0.7014,0.7,0.33,4.0675,15.4675,14.2975,14.955,14.39
5208,-65.1083,-11.4071,0.7014,0.7,0.315,4.005,15.4675,14.3025,14.955,14.39
5209,-65.206,-11.1925,0.7015,0.7,0.48375,4.02,15.4675,14.31,14.955,14.39
5210,-64.9348,-11.1431,0.7016,0.7,0.5025,4.0475,15.4675,14.31,14.955,14.39
5211,-64.303,-11.0205,0.7017,0.7,0.42375,3.9775,15.4675,14.305,14.955,14.39
5212,-64.506,-10.9468,0.7019,0.7,0.63,4.0775,15.4675,14.3,14.955,14.385
5213,-63.8113,-10.7865,0.702,0.7,0.42375,4.0575,15.4675,14.2975,14.955,14.385
5214,-63.4072,-10.6957,0.702,0.7,0.45,4.005,15.465,14.29,14.955,14.38
5215,-62.7609,-10.5839,0.7021,0.7,0.60375,3.965,15.465,14.29,14.955,14.3825
5216,-62.1621,-10.3674,0.7021,0.7,1.26,3.9475,15.465,14.28,14.955,14.38
5217,-61.7594,-10.2432,0.7022,0.7,2.68875,3.9325,15.465,14.28,14.955,14.3825
5218,-61.6798,-10.1894,0.7023,0.7,3.0225,3.9725,15.465,14.2825,14.955,14.3775
5219,-59.6475,-10.1848,0.7023,0.7,3.3075,4.0,15.465,14.28,14.955,14.3775
5220,-59.1851,-10.2236,0.7023,0.7,2.95125,4.0425,15.465,14.2825,14.955,14.38
5221,-58.2747,-10.2597,0.7023,0.7,3.36375,4.0725,15.465,14.28,14.955,14.38
5222,-54.5437,-10.6352,0.702,0.7,2.64375,4.025,15.465,14.28,14.955,14.3825
5223,-55.419,-10.8129,0.702,0.7,2.18625,3.8925,15.465,14.2825,14.955,14.3825
5224,-55.7509,-11.1385,0.7017,0.7,1.48875,4.005,15.465,14.2825,14.9525,14.3825
5225,-55.3283,-11.3619,0.7016,0.7,1.57875,4.025,15.465,14.28,14.9525,14.3775
5226,-55.4171,-11.5916,0.7016,0.7,0.9675,4.015,15.465,14.28,14.9525,14.3775
5227,-57.5727,-11.7997,0.7015,0.7,0.81,3.9975,15.465,14.2775,14.9525,14.3775
5228,-58.5431,-11.9472,0.7015,0.7,0.4875,4.035,15.465,14.275,14.9525,14.375
5229,-59.885,-12.1606,0.7014,0.7,0.375,3.9325,15.465,14.2775,14.9525,14.38
5230,-60.1416,-12.1708,0.7013,0.7,0.195,3.985,15.4625,14.28,14.9525,14.38
5231,-60.5096,-12.2384,0.7012,0.7,0.135,4.0425,15.4625,14.2775,14.9525,14.38
5232,-61.1241,-12.1168,0.7013,0.7,0.35625,3.945,15.4625,14.2775,14.9525,14.38
5233,-60.8598,-12.2297,0.7013,0.7,0.1125,4.005,15.4625,14.2825,14.9525,14.38
5234,-61.6727,-12.2065,0.7013,0.7,0.135,4.0275,15.4625,14.275,14.9525,14.3775
5235,-61.6039,-12.2363,0.7014,0.7,0.17625,3.935,15.4625,14.2725,14.9525,14.3775
5236,-62.3377,-12.2916,0.7016,0.7,0.0825,3.895,15.4625,14.27,14.9525,14.38
5237,-62.2209,-12.3025,0.7015,0.7,0.045,3.9975,15.4625,14.2725,14.9525,14.375
5238,-62.6516,-12.2507,0.7016,0.7,0.12375,4.0075,15.4625,14.2725,14.9525,14.375
5239,-62.6885,-12.2284,0.7017,0.7,0.12375,3.9775,15.4625,14.2675,14.9525,14.3725
5240,-62.5528,-12.1597,0.7017,0.7,0.1725,4.08,15.4625,14.265,14.9525,14.375
5241,-63.0517,-12.2235,0.7017,0.7,0.07875,3.96,15.4625,14.26,14.9525,14.3675
5242,-63.7979,-12.0795,0.7019,0.7,0.05625,3.9775,15.4625,14.26,14.9525,14.3675
5243,-63.9361,-12.0867,0.702,0.7,0.04875,4.0075,15.4625,14.2625,14.9525,14.365
5244,-64.2433,-12.0383,0.702,0.7,0.06375,3.9625,15.4625,14.2675,14.9525,14.3675
5245,-64.6214,-11.9827,0.7019,0.7,0.19875,4.0175,15.46,14.2675,14.9525,14.3725
5246,-64.7506,-11.8869,0.7019,0.7,0.0675,4.0275,15.46,14.2675,14.9525,14.375
5247,-64.8839,-11.7962,0.702,0.7,0.12375,4.015,15.46,14.265,14.9525,14.3775
5248,-65.0153,-11.6417,0.702,0.7,0.16125,4.05,15.46,14.2625,14.9525,14.37
5249,-65.4969,-11.5525,0.7022,0.7,0.1875,3.98,15.46,14.2575,14.9525,14.3675
5250,-64.8288,-11.4122,0.7023,0.7,0.33,4.08,15.46,14.255,14.9525,14.365
5251,-65.6059,-11.4338,0.7023,0.7,0.3,3.9375,15.46,14.2525,14.9525,14.365
5252,-65.3755,-11.3374,0.7021,0.7,0.27,4.1225,15.46,14.25,14.9525,14.365
5253,-64.8878,-11.1822,0.7022,0.7,0.405,3.9825,15.46,14.255,14.95,14.3675
5254,-64.2295,-11.0459,0.7022,0.7,0.405,4.0625,15.46,14.255,14.95,14.365
5255,-64.4674,-10.917,0.7023,0.7,0.51,3.93,15.46,14.255,14.95,14.365
5256,-64.3904,-10.8321,0.7023,0.7,0.64875,3.995,15.46,14.2475,14.95,14.3625
5257,-63.5542,-10.731,0.7023,0.7,0.3,4.0175,15.46,14.2525,14.95,14.3625
5258,-63.2736,-10.5836,0.7024,0.7,0.6075,4.0425,15.46,14.2525,14.95,14.3625
5259,-62.53,-10.5689,0.7024,0.7,0.66375,3.96,15.46,14.25,14.95,14.3625
5260,-62.1579,-10.363,0.7024,0.7,1.23375,4.0025,15.4575,14.25,14.95,14.36
5261,-61.8065,-10.192,0.7026,0.7,2.35875,4.005,15.4575,14.2475,14.95,14.36
5262,-59.9931,-10.0762,0.7024,0.7,3.7575,4.0025,15.4575,14.2425,14.95,14.3575
5263,-58.217,-10.2151,0.7023,0.7,3.36,4.0275,15.4575,14.2475,14.95,14.3625
5264,-55.5892,-10.559,0.702,0.7,2.94,4.02,15.4575,14.245,14.95,14.365
5265,-55.1668,-10.745,0.7018,0.7,2.265,3.9275,15.4575,14.245,14.95,14.36
5266,-55.2344,-11.0085,0.7017,0.7,1.8525,4.0725,15.4575,14.245,14.95,14.3525
5267,-55.9788,-11.2518,0.7014,0.7,1.43625,3.9725,15.4575,14.245,14.95,14.345
5268,-55.8309,-11.4472,0.7014,0.7,1.365,4.04,15.4575,14.2375,14.95,14.345
5269,-55.9959,-11.7527,0.7013,0.7,0.735,4.0475,15.4575,14.2375,14.95,14.345
5270,-57.3597,-11.7597,0.7014,0.7,0.66375,4.005,15.4575,14.2375,14.95,14.3425
5271,-58.5321,-11.9981,0.7013,0.7,0.4875,3.995,15.4575,14.2375,14.95,14.3425
5272,-59.2598,-11.9553,0.7015,0.7,0.4275,4.08,15.4575,14.24,14.95,14.3425
5273,-60.1264,-11.9341,0.7017,0.7,0.45,4.015,15.4575,14.2425,14.95,14.3425
5274,-60.3987,-12.1311,0.7019,0.7,0.195,4.02,15.4575,14.245,14.95,14.34
5275,-60.9264,-12.235,0.7019,0.7,0.24375,3.9675,15.455,14.245,14.95,14.34
5276,-61.6712,-12.1517,0.702,0.7,0.23625,4.005,15.455,14.24,14.95,14.335
5277,-61.8831,-12.1564,0.7021,0.7,0.18,4.0575,15.455,14.2425,14.95,14.3375
5278,-61.8205,-12.2053,0.7022,0.7,0.1875,4.0025,15.455,14.2425,14.95,14.3375
5279,-62.4113,-12.2025,0.7023,0.7,0.18,3.985,15.455,14.245,14.95,14.3375
5280,-63.1387,-12.1893,0.7024,0.7,0.15375,4.0275,15.455,14.2425,14.95,14.3375
5281,-63.3866,-12.1733,0.7024,0.7,0.1725,3.9625,15.455,14.2425,14.9475,14.335
5282,-63.699,-12.2199,0.7024,0.7,0.1275,3.8825,15.455,14.2375,14.9475,14.3325
5283,-63.8063,-12.1786,0.7023,0.7,0.075,4.1,15.455,14.235,14.9475,14.3325
5284,-64.0072,-12.1121,0.7024,0.7,0.1275,4.0725,15.455,14.2275,14.9475,14.33
5285,-63.6428,-12.0494,0.7025,0.7,0.11625,3.9875,15.455,14.225,14.9475,14.33
5286,-64.7754,-12.0009,0.7024,0.7,0.045,3.8925,15.4525,14.225,14.9475,14.3275
5287,-64.5456,-11.8864,0.7024,0.7,0.1575,3.9825,15.4525,14.2225,14.9475,14.325
5288,-64.7904,-11.8581,0.7024,0.7,0.15375,4.07,15.4525,14.225,14.9475,14.325
5289,-65.0317,-11.8302,0.7025,0.7,0.09375,4.0,15.4525,14.2225,14.9475,14.3225
5290,-64.8436,-11.6283,0.7025,0.7,0.17625,3.9275,15.4525,14.22,14.9475,14.3225
5291,-64.8185,-11.6174,0.7026,0.7,0.19875,4.04,15.4525,14.2175,14.9475,14.3225
5292,-64.8359,-11.6673,0.7027,0.7,0.21,3.98,15.4525,14.2125,14.9475,14.3175
5293,-64.9074,-11.6397,0.7029,0.7,0.12,3.9725,15.4525,14.205,14.9475,14.3175
5294,-65.1458,-11.6235,0.7031,0.7,0.16875,4.0,15.4525,14.2025,14.9475,14.31
5295,-65.3644,-11.4915,0.7032,0.7,0.345,4.02,15.4525,14.2025,14.9475,14.31
5296,-65.6201,-11.5164,0.7033,0.7,0.22875,4.04,15.4525,14.1925,14.9475,14.31
5297,-64.6694,-11.3385,0.7033,0.7,0.32625,4.0275,15.45,14.19,14.9475,14.3075
5298,-65.1766,-11.1922,0.7033,0.7,0.315,3.9725,15.45,14.1875,14.9475,14.3025
5299,-64.711,-11.0965,0.7033,0.7,0.37875,3.9925,15.45,14.1875,14.9475,14.3025
5300,-65.1281,-10.9549,0.7034,0.7,0.64125,4.015,15.45,14.19,14.9475,14.3025
5301,-65.0166,-10.9184,0.7032,0.7,0.49125,4.0375,15.45,14.1875,14.9475,14.295
5302,-63.8496,-10.8459,0.703,0.7,0.42375,4.0175,15.45,14.185,14.945,14.295
5303,-63.5931,-10.7457,0.7031,0.7,0.42,3.99,15.45,14.18,14.945,14.2925
5304,-63.4883,-10.6816,0.7032,0.7,0.56625,3.9475,15.45,14.18,14.945,14.29
5305,-61.5841,-10.4813,0.7032,0.7,1.19625,4.06,15.45,14.1775,14.945,14.29
5306,-62.2699,-10.3394,0.7034,0.7,1.59,4.005,15.45,14.175,14.945,14.2925
5307,-60.8179,-10.2907,0.7034,0.7,2.5875,4.0675,15.4475,14.175,14.945,14.295
5308,-59.5029,-10.1531,0.7033,0.7,3.48375,3.99,15.4475,14.175,14.945,14.295
5309,-54.298,-10.6507,0.7029,0.7,2.64,3.995,15.4475,14.1725,14.945,14.295
5310,-55.2903,-10.8569,0.7028,0.7,2.50125,3.9125,15.4475,14.1725,14.945,14.295
5311,-55.292,-11.276,0.7025,0.7,1.635,4.0325,15.4475,14.1675,14.945,14.29
5312,-54.7749,-11.4504,0.7024,0.7,1.2525,3.95,15.4475,14.165,14.945,14.285
5313,-57.2075,-11.5347,0.7025,0.7,1.14375,3.975,15.4475,14.165,14.945,14.285
5314,-56.1845,-11.6793,0.7025,0.7,0.97125,3.99,15.4475,14.1675,14.945,14.2875
5315,-56.5208,-11.6774,0.7025,0.7,1.03125,4.0375,15.4475,14.16,14.945,14.28
5316,-58.6106,-12.022,0.7025,0.7,0.345,4.035,15.4475,14.1675,14.945,14.285
5317,-59.3241,-12.049,0.7025,0.7,0.49125,3.9775,15.445,14.1675,14.945,14.28
5318,-60.3996,-12.2209,0.7025,0.7,0.1575,3.9975,15.445,14.165,14.945,14.28
5319,-61.4647,-12.2988,0.7023,0.7,0.19125,4.0075,15.445,14.1575,14.945,14.28
5320,-61.539,-12.2885,0.7023,0.7,0.195,4.075,15.445,14.16,14.945,14.2775
5321,-61.9766,-12.2588,0.7022,0.7,0.10875,4.0925,15.445,14.155,14.9425,14.275
5322,-62.802,-12.2383,0.7022,0.7,0.09375,3.9375,15.445,14.15,14.9425,14.275
5323,-62.8781,-12.2581,0.7022,0.7,0.0975,4.03,15.445,14.15,14.9425,14.2775
5324,-63.3239,-12.1791,0.7023,0.7,0.0975,4.07,15.445,14.15,14.9425,14.28
5325,-64.0873,-12.1693,0.7023,0.7,0.07875,3.995,15.445,14.15,14.9425,14.2725
5326,-63.8308,-12.1271,0.7022,0.7,0.135,3.9,15.445,14.1525,14.9425,14.2725
5327,-64.077,-11.9526,0.7023,0.7,0.105,3.9975,15.4425,14.145,14.9425,14.27
5328,-64.6213,-12.0483,0.7023,0.7,0.12375,4.0125,15.4425,14.145,14.9425,14.2725
5329,-64.5809,-11.8501,0.7025,0.7,0.12,4.0225,15.4425,14.1475,14.9425,14.27
5330,-64.8385,-11.8221,0.7025,0.7,0.2025,3.9975,15.4425,14.1475,14.9425,14.27
5331,-65.0547,-11.6822,0.7026,0.7,0.25875,3.9975,15.4425,14.1475,14.9425,14.27
5332,-65.4706,-11.5972,0.7027,0.7,0.28875,3.9325,15.4425,14.145,14.9425,14.27
5333,-65.5521,-11.4797,0.7028,0.7,0.315,3.9275,15.4425,14.15,14.9425,14.27
5334,-65.2904,-11.2385,0.7027,0.7,0.42375,4.0025,15.4425,14.15,14.9425,14.2675
5335,-64.8898,-10.9841,0.7027,0.7,0.37875,3.9725,15.4425,14.15,14.9425,14.265
5336,-63.4568,-10.7896,0.7027,0.7,0.47625,3.95,15.4425,14.15,14.9425,14.265
5337,-63.213,-10.5835,0.7026,0.7,0.52125,3.9075,15.4425,14.1525,14.9425,14.2675
5338,-62.9877,-10.5029,0.7026,0.7,0.885,3.9425,15.4425,14.15,14.9425,14.27
